ind,block,dam,sire,germination,male fl,measdate,bloss,GAD,ASD,GSDl,GSDc,GSDr,mfl,mfc,mfr,GWl,GWr,Gwtot,GHl,GHr,GNl,GNr,SWl,SWc,SWr,SLl,SLc,SLr,UBL,UBC,UBR,UBW,LBL,LBC,LBR,LBW,
70198,3,40094,40094,3/11/2005,1,1/5/2006,2,1.89,0.23,3.60,4.13,3.31,3,3,3,4.65,3.95,7.05,2.58,2.40,13,9,1.04,1.19,1.07,7.01,7.43,7.53,16.72,19.77,17.10,19.49,20.01,22.54,20.09,23.09,
70199,9,40025,40025,3/11/2005,1,6/8/2006,1,3.37,0.00,3.37,4.79,4.57,3,3,3,3.01,3.44,6.14,2.67,2.80,10,10,1.29,1.33,1.23,8.09,7.91,8.20,14.10,16.45,15.13,18.73,15.55,17.93,16.00,17.61,
70199,9,40025,40025,3/11/2005,1,6/9/2006,2,2.95,0.00,5.24,4.65,5.20,3,3,3,2.95,3.61,5.96,2.47,2.28,10,8,1.23,1.36,1.29,7.65,7.78,8.15,13.74,16.24,14.73,17.87,15.00,17.52,14.99,17.29,
70200,1,40097,40053,3/11/2005,1,12/22/2005,1,2.76,0.52,5.42,5.95,5.56,3,3,3,2.97,3.32,6.14,2.18,2.44,8,8,1.04,1.03,1.03,7.99,8.29,8.43,14.91,17.17,15.64,19.03,17.50,19.75,17.27,20.01,
70200,1,40097,40053,3/11/2005,1,5/30/2006,2,3.31,0.00,4.70,5.56,5.41,3,3,3,3.34,3.37,6.22,2.48,2.77,9,10,1.16,1.08,1.08,7.79,8.04,7.99,16.19,20.20,16.40,20.93,19.56,22.16,19.46,22.79,
70201,1,40097,40053,3/11/2005,1,6/15/2005,1,3.73,0.36,5.30,5.75,5.44,3,3,3,3.51,3.46,6.72,2.71,2.82,11,10,1.06,1.13,1.08,,,,17.11,19.93,16.65,21.00,19.20,22.68,19.22,22.07,
70201,1,40097,40053,3/11/2005,1,6/17/2005,2,2.24,0.60,3.76,4.49,4.59,3,3,3,2.61,2.80,5.26,2.22,2.13,9,10,0.99,0.92,0.97,,,,13.68,15.46,13.78,16.55,15.45,17.93,16.06,17.41,
70202,2,40154,40081,3/11/2005,1,6/15/2005,1,3.27,0.00,4.33,5.69,4.98,3,3,3,3.41,3.22,6.08,2.56,2.52,9,9,1.00,1.04,1.04,,,,15.68,18.30,15.61,19.88,17.30,20.96,17.12,18.57,
70202,2,40154,40081,3/11/2005,1,6/17/2005,2,2.94,0.00,4.58,5.25,4.81,3,3,3,2.78,2.90,5.58,2.47,2.37,9,9,0.79,0.82,0.79,,,,14.61,16.99,15.29,18.89,16.39,19.25,16.27,17.71,
70203,2,40154,40081,3/11/2005,1,6/1/2006,1,3.05,0.00,4.03,4.83,4.48,3,3,3,3.55,3.77,6.76,2.77,2.81,12,12,1.12,1.18,1.20,7.74,7.50,7.81,13.94,16.24,13.65,17.74,15.59,18.51,14.72,17.59,
70203,2,40154,40081,3/11/2005,1,6/5/2006,2,3.59,0.00,4.38,5.80,5.44,3,3,3,3.90,3.83,6.96,2.75,2.72,15,12,1.10,1.13,1.09,7.96,8.09,8.38,14.95,17.65,15.11,19.82,17.19,20.49,17.55,20.37,
70204,5,40135,40044,3/11/2005,1,8/23/2005,1,2.61,0.49,5.43,5.35,5.04,3,3,3,3.02,2.83,5.66,2.44,2.70,10,12,1.13,1.16,1.18,,,,12.65,14.70,13.46,15.74,14.63,16.90,14.44,15.43,
70204,5,40135,40044,3/11/2005,1,5/30/2006,2,3.72,0.00,4.87,5.65,4.53,3,3,3,3.32,3.64,6.46,2.76,2.72,11,12,1.29,1.31,1.31,8.06,8.66,8.30,13.45,16.30,14.42,18.80,14.20,17.18,15.69,18.17,
70206,5,40090,40090,3/11/2005,1,1/5/2006,1,2.39,1.69,6.70,5.47,6.25,3,3,3,2.88,2.73,5.35,2.69,2.54,12,10,0.88,0.91,0.92,9.55,9.51,9.26,16.56,17.71,16.65,17.52,17.36,21.51,18.53,18.26,
70206,5,40090,40090,3/11/2005,1,1/11/2006,2,2.82,1.69,4.72,5.75,6.62,3,3,3,2.53,2.64,5.21,2.57,2.59,7,8,1.04,1.01,0.99,9.74,9.45,9.61,14.58,17.43,14.38,17.04,18.04,20.21,16.21,17.32,
70207,9,40060,40118,3/11/2005,1,1/3/2006,1,3.31,0.67,5.09,5.67,4.86,3,3,3,3.64,2.41,5.65,2.58,2.21,9,6,0.95,1.03,0.92,7.41,8.00,7.50,15.33,18.46,15.23,16.58,18.15,21.02,17.79,16.18,
70207,9,40060,40118,3/11/2005,1,6/1/2006,2,2.96,0.00,5.84,4.36,4.43,3,3,3,3.04,3.38,6.15,2.41,2.74,10,11,1.16,1.15,1.10,8.94,8.56,8.97,19.46,19.02,18.29,21.25,19.58,22.75,19.85,20.84,
70208,1,40097,40026,3/11/2005,1,6/15/2005,1,3.25,0.45,5.69,6.13,5.58,3,3,3,3.33,2.95,5.97,2.66,2.67,10,10,1.01,1.15,1.00,,,,14.13,16.12,13.78,17.53,15.86,17.36,15.26,17.09,
70208,1,40097,40026,3/11/2005,1,6/4/2006,2,3.44,1.10,5.90,6.94,5.21,3,3,3,3.75,4.28,7.17,3.02,2.84,11,10,1.18,1.36,1.33,8.82,8.69,8.33,18.17,20.66,17.50,23.31,19.75,23.01,20.63,23.30,
70209,1,40097,40026,3/11/2005,1,5/30/2005,1,3.01,0.99,3.61,4.54,3.79,3,2,3,3.42,3.19,6.44,2.68,2.57,9,10,0.82,0.99,0.94,,,,18.25,20.88,18.41,20.60,19.14,22.14,20.06,21.88,
70209,1,40097,40026,3/11/2005,1,6/8/2005,2,3.40,0.22,5.19,5.59,5.06,3,3,3,3.31,3.25,6.38,2.35,2.59,7,10,1.17,1.25,1.09,,,,16.41,19.12,16.79,19.54,19.33,21.97,18.78,20.80,
70210,2,40154,40072,3/11/2005,1,6/15/2005,1,3.07,1.90,6.27,7.24,6.98,3,3,3,3.22,2.86,5.60,2.37,2.53,8,9,0.86,0.94,0.88,,,,14.94,16.75,15.20,17.34,17.88,19.49,17.23,19.22,
70210,2,40154,40072,3/11/2005,1,12/14/2005,2,3.79,2.98,5.84,7.34,5.44,3,3,3,4.06,3.60,6.54,2.59,2.67,10,10,0.89,0.99,0.92,8.03,7.92,8.28,14.84,17.28,14.72,18.19,16.31,20.54,16.70,19.17,
70211,6,40096,40002,3/11/2005,1,12/20/2005,1,3.28,0.00,4.77,5.54,5.80,3,3,3,3.26,3.53,5.96,2.57,2.42,11,8,1.29,1.36,1.30,7.41,7.56,7.66,16.60,18.36,15.73,18.11,19.02,22.33,18.95,20.09,
70211,6,40096,40002,3/11/2005,1,6/4/2006,2,2.90,0.00,4.89,4.39,3.16,3,3,3,2.83,2.73,5.21,2.09,2.25,10,9,1.11,1.23,1.13,7.02,6.55,6.40,14.12,15.75,13.38,16.17,14.10,16.27,13.97,15.53,
70212,6,40096,40002,3/11/2005,1,6/15/2005,1,3.12,0.00,5.21,5.71,5.08,3,3,3,3.43,3.47,6.75,2.72,2.75,9,8,1.36,1.42,1.36,,,,15.59,17.33,15.33,19.53,16.11,18.66,16.43,19.62,
70212,6,40096,40002,3/11/2005,1,8/24/2005,2,3.13,0.00,4.81,5.22,4.00,3,3,3,3.54,3.47,6.27,2.58,2.35,9,9,1.26,1.32,1.17,,,,13.98,16.02,14.02,16.40,15.53,17.72,15.68,18.17,
70213,7,40019,40124,3/11/2005,1,6/4/2006,1,3.01,0.00,4.93,5.47,3.77,3,3,3,3.43,3.56,6.42,2.92,2.76,10,10,1.12,0.97,1.11,7.13,7.15,7.25,15.39,18.62,16.37,18.69,17.23,20.34,17.53,19.33,
70213,7,40019,40124,3/11/2005,1,6/13/2006,2,3.08,0.90,6.47,6.14,5.04,3,1,3,3.57,3.12,6.21,2.78,2.91,9,8,1.19,1.16,1.17,9.24,9.12,9.43,15.91,18.48,17.20,20.08,18.98,22.31,18.61,20.70,
70214,9,40025,40060,3/11/2005,1,5/30/2005,1,2.97,0.00,4.51,5.36,5.48,3,3,3,3.11,2.33,5.12,1.87,1.95,8,8,0.95,1.03,0.93,,,,14.71,17.01,16.16,17.43,16.72,19.96,17.15,17.17,
70214,9,40025,40060,3/11/2005,1,6/13/2006,2,2.87,1.56,5.25,6.40,5.04,3,3,3,3.14,3.18,6.04,2.53,2.60,9,10,1.26,1.35,1.10,8.81,8.33,8.35,17.15,18.40,16.99,19.36,18.43,20.86,18.59,18.76,
70215,2,40072,40072,3/11/2005,1,6/8/2006,1,3.39,0.00,4.42,4.95,5.28,3,3,3,3.99,4.69,7.39,2.82,3.28,10,12,1.14,1.16,1.22,7.79,7.69,7.85,14.25,17.04,14.39,18.18,15.62,18.74,14.81,19.79,
70215,2,40072,40072,3/11/2005,1,6/8/2006,2,3.11,0.00,5.81,5.06,4.42,3,3,3,4.42,3.58,6.94,2.57,2.52,10,9,1.06,1.21,1.20,8.56,8.32,8.40,14.08,16.45,14.58,18.68,14.85,18.78,15.43,18.32,
70216,6,40145,40096,3/11/2005,2,1/5/2006,1,2.35,0.74,4.81,5.40,5.34,3,2,3,3.18,3.49,6.29,2.67,2.66,10,11,1.07,1.02,1.11,6.97,6.96,6.62,15.59,18.06,15.50,17.46,16.85,21.30,16.87,17.01,
70216,6,40145,40096,3/11/2005,1,6/4/2006,2,2.85,0.00,5.35,5.01,5.48,3,3,2,4.21,4.75,7.64,3.04,2.55,10,11,1.24,1.34,1.35,7.68,7.34,7.78,18.42,20.82,17.27,22.65,19.61,23.75,20.33,24.48,
70217,6,40145,40096,3/11/2005,1,6/13/2006,1,2.91,0.00,5.29,5.95,5.45,3,3,3,4.11,3.79,7.42,2.80,2.72,9,9,1.46,1.40,1.33,8.48,8.36,8.39,16.92,20.13,16.51,22.34,19.59,23.02,19.51,23.88,
70217,6,40145,40096,3/11/2005,1,6/14/2006,2,3.24,0.00,5.22,4.66,5.19,3,2,3,3.98,3.87,6.87,2.68,2.66,10,7,1.41,1.42,1.41,7.88,8.02,8.28,17.18,19.02,16.98,20.42,18.69,22.21,19.15,22.34,
70218,8,40028,40150,3/11/2005,1,6/8/2005,1,3.94,0.64,6.55,6.14,5.90,3,3,3,3.28,3.09,6.22,2.60,2.30,9,9,1.04,1.22,1.08,,,,17.70,20.73,17.62,20.54,18.84,22.89,18.55,20.09,
70218,8,40028,40150,3/11/2005,1,5/30/2006,2,3.46,0.00,3.54,5.89,3.68,3,3,3,3.66,3.67,6.71,2.49,2.47,9,9,1.01,1.23,1.15,7.32,7.56,7.43,16.87,19.52,17.78,20.25,19.31,22.62,19.29,20.79,
70219,8,40028,40150,3/11/2005,1,6/14/2005,1,3.57,1.18,7.14,6.92,7.21,3,3,3,3.30,3.38,6.21,2.67,2.55,9,8,1.14,1.14,1.16,,,,18.11,20.22,17.95,20.77,19.82,22.84,19.97,23.27,
70219,8,40028,40150,3/11/2005,1,6/15/2005,2,3.28,1.51,6.14,6.97,5.68,3,3,3,3.48,3.40,6.69,2.89,2.78,9,8,1.31,1.23,1.19,,,,17.69,20.15,17.74,20.87,19.08,21.57,19.29,21.45,
70220,9,40118,40118,3/11/2005,1,6/7/2005,1,2.74,1.41,4.77,6.26,4.84,3,3,3,3.44,3.18,6.22,2.72,2.68,8,9,0.98,0.96,0.92,,,,17.64,20.13,17.98,21.41,20.72,23.95,20.31,22.68,
70220,9,40118,40118,3/11/2005,1,6/8/2005,2,2.48,1.69,5.46,6.19,5.77,3,3,3,3.42,3.82,6.70,2.81,2.71,11,9,1.02,0.95,0.94,,,,19.50,23.14,20.24,24.39,20.91,25.53,21.90,24.34,
70221,9,40118,40118,3/11/2005,1,6/8/2005,1,3.19,0.00,3.81,4.87,4.27,3,3,3,4.04,4.21,7.43,2.96,3.03,11,11,0.93,.97,0.91,,,,19.29,20.56,18.49,24.46,21.97,25.92,22.15,23.54,
70221,9,40118,40118,3/11/2005,1,6/13/2005,2,3.23,0.69,4.82,5.60,4.90,3,3,3,3.35,3.78,6.29,2.68,3.02,11,13,0.88,0.92,0.93,,,,18.29,20.87,17.76,20.40,21.03,25.27,21.86,23.34,
70223,1,40149,40149,3/11/2005,2,1/5/2006,1,3.34,0.56,5.72,6.36,4.77,3,3,3,3.92,3.90,6.98,2.94,3.01,10,10,0.93,0.94,0.84,7.14,7.33,7.27,16.89,20.77,17.86,22.30,18.20,21.88,19.93,20.62,
70223,1,40149,40149,3/11/2005,1,6/3/2006,2,3.68,0.00,6.32,5.93,5.05,3,3,3,3.33,3.46,6.65,2.65,2.71,10,11,1.13,0.97,0.94,7.89,8.06,8.26,18.56,20.76,17.25,22.00,20.47,23.64,20.02,23.80,
70224,5,40135,40135,3/11/2005,1,1/5/2006,1,2.34,0.00,4.79,4.94,5.63,3,3,3,3.37,3.57,6.59,2.67,2.63,12,9,1.00,1.39,1.08,7.77,7.64,8.21,14.68,16.86,13.72,17.78,16.10,18.57,15.79,18.14,
70224,5,40135,40135,3/11/2005,1,6/8/2006,2,2.82,0.00,5.22,5.39,4.53,3,3,3,4.13,3.74,6.87,2.75,2.94,10,11,1.19,1.27,1.16,8.62,8.84,8.93,14.53,17.10,14.81,19.01,15.74,17.96,15.56,19.37,
70225,9,40128,40025,3/11/2005,2,12/8/2005,1,3.48,0.21,3.91,4.99,5.36,3,3,3,3.75,3.49,6.84,2.91,3.07,9,11,1.34,1.28,1.32,,,,17.07,19.83,16.69,21.82,18.13,21.27,18.42,20.11,
70225,9,40128,40025,3/11/2005,1,12/23/2005,2,3.16,0.96,5.24,6.35,5.50,3,3,3,2.75,2.54,4.98,2.35,2.27,8,8,1.09,1.09,1.02,7.67,7.15,7.55,15.99,17.46,15.82,17.80,16.51,19.11,17.01,17.64,
70226,9,40128,40025,3/11/2005,1,5/24/2006,1,3.92,0.00,3.84,4.88,5.25,3,3,3,3.03,2.89,5.50,2.34,2.41,10,9,1.32,1.30,1.33,8.05,7.50,7.96,15.69,18.31,15.69,18.40,16.89,19.80,17.14,19.95,
70226,9,40128,40025,3/11/2005,1,6/9/2006,2,3.23,0.49,5.61,6.38,5.24,3,3,3,3.75,3.32,6.72,2.53,2.37,11,10,1.42,1.31,1.44,9.30,9.03,9.38,17.56,19.78,18.40,21.46,19.64,23.06,19.24,23.26,
70227,1,40149,40097,3/11/2005,1,6/10/2006,1,3.66,0.71,8.25,7.44,6.77,3,3,3,3.83,3.99,7.80,3.18,2.85,9,9,1.29,1.18,1.18,11.06,10.89,11.25,17.84,22.19,18.08,23.61,20.18,23.97,20.85,23.80,
70227,1,40149,40097,3/11/2005,2,6/20/2006,2,4.63,1.57,6.46,8.05,6.75,3,3,3,3.81,4.26,7.44,3.10,2.70,9,9,1.18,1.17,1.03,9.85,9.81,9.58,19.08,21.21,18.94,23.45,18.96,23.64,20.57,23.27,
70229,7,40124,40089,3/11/2005,1,6/8/2005,1,2.93,0.34,4.64,5.42,5.77,3,3,3,4.06,3.09,6.66,2.31,2.34,8,10,1.03,1.07,1.08,,,,15.50,17.27,15.04,19.74,16.46,19.90,17.85,19.55,
70229,7,40124,40089,3/11/2005,1,8/25/2005,2,2.63,0.00,5.85,5.14,4.95,3,3,3,3.39,3.79,6.60,2.57,2.51,8,9,1.12,1.14,1.15,,,,16.03,19.33,16.40,18.75,16.88,21.79,17.77,20.56,
70230,5,40090,40135,3/11/2005,2,1/6/2006,1,2.64,0.00,4.37,5.36,4.26,3,3,3,2.85,2.94,5.40,2.47,2.68,11,11,0.96,1.15,1.03,7.41,7.52,7.76,13.17,15.13,12.47,15.26,13.91,16.78,15.27,14.34,
70230,5,40090,40135,3/11/2005,1,6/4/2006,2,2.90,0.00,3.63,4.88,5.14,3,3,3,3.97,4.08,7.59,3.50,3.48,12,12,1.24,1.21,1.19,10.14,9.69,10.17,18.37,20.10,18.31,20.85,18.75,21.54,19.57,20.03,
70231,6,40108,40145,3/11/2005,1,1/11/2006,1,3.36,0.99,6.85,6.65,5.91,3,3,3,3.37,3.43,6.24,3.09,2.90,14,13,1.10,1.11,0.97,9.03,8.42,8.85,16.61,17.86,16.08,18.51,15.71,19.16,16.28,16.87,
70231,6,40108,40145,3/11/2005,1,6/5/2006,2,3.07,0.00,5.53,5.27,5.84,3,3,3,3.50,3.66,6.75,2.78,2.84,9,9,1.23,1.38,1.21,9.21,8.66,8.93,16.65,19.55,17.09,20.61,17.73,21.55,18.25,20.56,
70232,9,40118,40143,3/11/2005,1,6/16/2005,1,2.54,0.39,6.10,5.26,5.21,3,2,3,3.26,3.78,6.61,2.37,2.46,9,11,0.82,0.98,0.91,,,,16.09,18.88,17.47,21.65,18.66,22.19,19.65,23.60,
70232,9,40118,40143,3/11/2005,1,6/16/2005,2,3.13,2.45,6.89,7.75,6.35,3,3,3,3.03,3.23,6.28,2.61,2.68,9,9,1.03,1.05,0.98,,,,17.17,21.54,18.70,23.28,20.24,23.43,21.98,24.45,
70233,1,40149,40026,3/11/2005,1,6/13/2005,1,3.31,2.06,6.53,7.58,6.05,3,3,3,3.02,3.09,5.84,2.47,2.35,10,9,1.01,0.99,0.97,,,,16.11,17.66,16.82,18.79,18.37,20.59,18.46,20.02,
70233,1,40149,40026,3/11/2005,1,8/18/2005,2,3.72,0.33,5.78,6.27,6.38,3,3,3,3.84,4.26,7.14,2.39,2.74,8,10,1.15,1.14,1.16,,,,16.15,18.30,16.44,19.90,17.81,21.01,18.57,19.59,
70234,6,40002,40096,3/11/2005,1,5/30/2005,1,3.38,0.00,6.23,5.77,4.70,3,3,3,3.51,3.59,6.58,2.55,2.78,10,10,1.21,1.31,1.26,,,,15.80,18.92,15.78,18.63,16.59,19.42,16.72,18.99,
70234,6,40002,40096,3/11/2005,1,11/16/2005,1,3.07,0.00,5.00,4.26,3.44,4,3,3,3.95,3.88,7.50,3.05,3.24,11,11,1.36,1.26,1.27,,,,16.89,18.79,15.93,20.30,17.98,21.59,17.69,19.94,
70235,1,40149,40026,3/11/2005,1,5/30/2005,1,3.19,2.27,5.38,7.26,5.98,3,3,3,3.53,3.30,6.46,2.26,2.86,10,10,1.05,1.00,0.99,,,,17.64,20.33,17.75,20.13,20.16,23.60,20.31,20.56,
70235,1,40149,40026,3/11/2005,1,6/17/2005,2,3.30,0.90,6.06,6.74,8.16,3,3,3,3.84,3.99,6.85,2.65,2.39,10,9,1.35,1.22,1.20,,,,17.55,18.83,16.20,20.38,20.17,21.90,17.69,22.73,
70237,1,40097,40149,3/11/2005,1,1/11/2006,1,3.50,0.90,6.99,6.46,5.98,3,3,3,3.53,3.93,7.36,2.92,3.01,9,10,1.17,1.11,0.99,10.00,9.26,10.11,17.64,19.48,17.60,19.73,18.82,21.77,19.96,19.61,
70237,1,40097,40149,3/11/2005,1,5/24/2006,2,3.31,0.00,6.70,5.72,7.11,3,3,3,4.06,3.78,7.25,2.98,2.96,10,9,1.42,1.57,1.36,10.77,10.85,11.55,19.38,22.65,19.02,22.92,22.92,25.28,21.16,23.10,
70238,6,40145,40002,3/11/2005,1,8/10/2005,1,3.23,0.94,4.89,5.39,5.07,3,3,3,4.18,3.91,7.53,3.21,2.98,12,11,1.32,1.28,1.36,,,,15.09,17.52,15.14,18.43,17.37,20.15,17.31,21.31,
70238,6,40145,40002,3/11/2005,1,5/30/2006,2,3.23,0.00,4.78,6.03,4.16,3,2,3,3.55,3.31,6.35,2.62,2.66,8,9,1.29,0.99,1.27,8.10,8.32,8.40,16.37,19.14,17.52,19.85,16.95,20.11,17.78,19.56,
70239,9,40128,40143,3/11/2005,1,1/3/2006,1,3.33,0.54,5.71,6.34,5.28,3,3,3,3.07,2.94,5.78,2.25,2.69,8,9,1.09,1.08,1.16,8.02,7.65,7.39,15.26,16.94,15.61,17.10,16.59,18.42,16.40,16.80,
70239,9,40128,40143,3/11/2005,1,6/13/2006,2,3.09,0.00,5.09,4.29,2.80,3,3,3,3.64,3.85,6.88,2.84,2.80,9,9,1.31,1.40,1.31,8.51,8.83,8.65,20.79,21.65,19.66,22.79,20.69,25.51,21.47,23.89,
70240,9,40128,40143,3/11/2005,1,8/3/2005,1,3.54,0.00,3.48,5.12,4.91,2,3,3,2.68,2.71,5.40,2.56,2.48,8,9,1.13,1.21,1.15,,,,15.39,18.21,16.78,17.79,17.83,21.38,18.31,18.72,4 braclets common gland l and r
70240,9,40128,40143,3/11/2005,1,8/25/2005,2,3.09,0.00,4.85,5.35,4.75,3,3,3,3.19,2.97,5.88,2.48,2.52,10,10,1.20,1.14,1.13,,,,15.46,16.51,14.19,16.23,17.11,18.89,16.03,17.33,
70241,1,40097,40117,3/11/2005,1,6/23/2006,1,3.76,0.47,4.51,5.55,5.12,3,3,3,3.29,3.65,6.38,2.72,2.84,12,11,1.10,1.07,1.14,7.36,7.50,7.59,15.65,17.05,15.65,19.49,16.93,19.52,16.28,19.30,
70242,6,40145,40002,3/11/2005,1,6/14/2005,1,2.61,0.60,3.30,4.18,4.34,3,2,3,2.99,2.88,5.74,2.17,1.98,9,9,0.71,0.71,0.74,,,,15.12,17.62,15.29,15.61,15.09,18.01,15.59,16.32,
70242,6,40145,40002,3/11/2005,1,11/16/2005,2,3.27,0.00,5.23,3.76,5.19,3,3,3,4.16,4.01,7.44,2.75,2.96,9,12,1.22,1.27,1.15,,,,16.44,18.62,16.23,20.05,17.26,20.48,16.68,20.16,
70243,6,40145,40002,3/11/2005,2,1/6/2006,1,3.30,0.00,6.61,5.68,5.45,3,3,3,3.15,4.10,7.16,2.91,2.68,8,11,1.32,1.26,1.24,8.57,8.19,8.15,15.60,18.69,15.80,18.68,16.26,19.13,15.93,18.29,
70243,6,40145,40002,3/11/2005,1,5/23/2006,2,3.54,0.00,4.12,5.82,4.38,3,3,3,3.25,3.24,6.27,2.79,2.66,10,10,1.33,1.48,1.29,8.78,8.69,8.56,16.21,18.30,15.51,19.34,18.00,21.04,17.66,20.95,
70244,9,40118,40143,3/11/2005,1,6/15/2005,1,3.59,1.14,4.59,5.48,5.98,3,1,3,3.38,3.11,6.05,2.60,2.70,7,10,1.11,1.08,1.12,,,,18.92,21.23,17.22,20.71,22.49,23.97,21.88,21.74,
70244,9,40118,40143,3/11/2005,1,8/10/2005,2,3.46,0.48,5.53,6.04,5.46,3,3,3,3.99,3.68,7.17,2.91,3.00,9,8,0.97,1.01,1.03,,,,16.48,19.44,17.19,20.06,18.99,21.95,19.58,21.58,
70245,1,40053,40026,3/11/2005,1,6/14/2006,1,4.12,0.00,6.31,6.02,5.62,3,3,3,3.85,3.95,6.97,2.73,2.76,10,10,1.18,1.21,1.15,8.52,8.69,8.23,16.80,19.70,17.06,23.03,18.86,21.77,20.02,23.39,
70245,1,40053,40026,3/11/2005,1,6/15/2006,2,3.08,0.61,5.62,5.86,4.67,3,3,3,3.79,3.74,6.72,2.91,2.59,12,9,1.27,1.13,1.15,8.24,8.55,8.90,17.44,19.30,17.24,23.45,18.39,22.56,20.08,23.91,
70246,9,40128,40128,3/11/2005,1,6/16/2005,1,3.19,0.53,4.40,4.85,5.27,3,3,3,3.62,3.52,6.96,3.11,3.15,10,10,1.12,1.16,1.19,,,,18.18,20.29,17.16,21.63,20.85,22.93,19.96,24.15,
70246,9,40128,40128,3/11/2005,1,1/5/2006,2,3.08,1.26,5.40,6.71,5.10,3,3,3,3.31,3.15,6.24,2.42,2.72,8,8,1.20,1.13,1.15,8.77,8.58,8.60,20.54,23.11,20.34,22.46,22.90,26.61,23.20,23.62,
70247,1,40026,40097,3/11/2005,1,6/14/2006,1,3.13,0.00,5.65,5.67,4.72,3,3,3,3.88,3.77,6.78,2.79,2.92,11,10,1.22,1.30,1.29,8.59,8.67,8.73,16.38,18.95,17.67,21.35,19.39,21.62,19.09,21.23,
70247,1,40026,40097,3/11/2005,1,6/21/2006,2,2.94,0.00,5.14,5.05,5.22,3,3,3,3.50,3.81,6.53,2.66,3.03,11,12,1.20,1.15,1.02,8.82,8.67,8.54,18.25,19.78,16.42,20.95,19.18,22.65,19.61,21.53,
70248,9,40128,40143,3/11/2005,1,6/14/2005,1,3.28,1.05,3.78,4.65,4.23,3,3,3,3.37,2.78,5.79,2.16,2.40,9,9,0.88,0.88,0.90,,,,16.30,17.86,16.38,17.99,18.59,22.43,19.03,19.65,
70248,9,40128,40143,3/11/2005,1,8/3/2005,2,3.05,0.63,5.06,6.02,6.27,3,3,3,2.90,3.55,5.83,2.71,2.63,8,9,1.28,1.25,1.13,,,,16.70,19.19,16.99,20.05,19.28,22.98,18.78,21.38,
70250,1,40097,40149,3/11/2005,1,8/18/2005,1,3.99,0.00,6.32,6.42,6.93,3,3,3,4.22,4.45,8.00,2.86,2.63,9,10,1.24,1.32,1.10,,,,17.18,19.93,17.41,20.18,20.06,23.26,19.83,20.73,
70250,1,40097,40149,3/11/2005,1,6/10/2006,2,4.71,0.65,5.98,7.19,5.50,3,3,3,4.09,5.25,8.02,3.07,3.10,8,11,1.06,1.23,1.24,8.92,9.28,9.50,17.81,21.07,18.37,19.95,20.45,24.46,21.26,22.78,
70251,2,40081,40081,3/11/2005,1,6/8/2006,1,3.70,0.00,5.38,5.12,6.04,3,3,3,3.18,3.60,6.08,2.27,2.33,11,10,0.84,0.90,0.89,7.44,7.35,7.20,14.66,16.92,15.48,18.99,15.49,18.46,15.51,18.56,
70251,2,40081,40081,3/11/2005,1,6/19/2006,2,3.50,0.00,4.25,5.52,5.11,3,3,3,3.81,3.57,6.93,2.76,2.59,10,11,1.02,1.07,0.97,7.18,7.28,7.35,18.70,20.50,18.24,24.21,19.68,23.92,18.96,25.08,
70252,2,40081,40081,3/11/2005,1,8/17/2005,1,2.83,0.00,4.56,5.56,5.83,3,3,3,3.27,3.44,6.17,2.70,2.62,8,10,0.95,0.97,1.02,,,,14.38,17.45,14.80,17.62,15.16,18.12,14.87,18.05,
70252,2,40081,40081,3/11/2005,1,12/13/2005,2,3.92,1.67,5.52,7.63,5.98,3,3,3,3.07,3.37,6.06,2.36,2.39,11,9,1.04,1.02,1.03,8.07,8.29,7.95,16.90,20.16,17.54,21.29,19.26,22.08,20.40,23.47,
70254,8,40063,40063,3/11/2005,1,6/7/2005,1,3.17,0.49,3.90,5.21,4.80,3,3,3,3.61,3.56,7.10,2.36,2.49,9,7,1.15,1.21,1.16,,,,20.03,21.63,18.35,23.56,20.80,25.46,22.44,23.09,
70254,8,40063,40063,3/11/2005,1,6/14/2005,2,2.80,4.05,7.15,8.64,7.37,3,3,3,3.05,3.17,6.52,2.64,2.64,10,9,1.18,1.25,1.18,,,,20.40,23.68,21.31,23.37,24.19,26.34,23.26,24.75,
70255,7,40124,40047,3/11/2005,1,6/4/2006,1,3.21,0.97,5.17,6.26,4.98,3,3,3,3.41,3.84,6.67,2.79,2.69,10,10,1.10,1.22,1.24,8.93,9.04,9.11,16.06,17.41,16.37,20.96,17.73,21.01,17.29,20.52,
70255,7,40124,40047,3/11/2005,1,6/9/2006,2,2.76,0.53,5.45,5.68,4.76,3,3,3,3.18,3.15,5.96,2.57,2.31,9,10,0.99,0.93,0.99,7.75,7.63,7.63,14.14,17.03,16.06,17.78,15.85,19.22,17.25,18.34,
70256,7,40124,40047,3/11/2005,1,5/30/2005,1,3.56,0.17,5.36,5.62,5.14,3,3,3,3.40,3.82,6.69,2.81,2.87,11,11,0.78,0.76,0.84,,,,19.01,22.33,18.36,19.06,17.34,19.82,17.47,20.25,
70256,7,40124,40047,3/11/2005,1,6/5/2006,2,3.33,0.00,5.01,5.77,5.44,3,3,3,4.14,3.75,7.25,2.95,2.88,10,11,1.03,0.94,0.97,8.44,8.58,8.68,17.20,21.27,18.41,21.90,19.56,23.44,19.96,23.27,
